-0.26434633557835724,0.6698121701835229,2.9838244212352367,-3.3362174646624534,0.31020756500574087,-3.203370418393512,0.2678669175856776,-3.3362174646624534,0.31020756500574087,-3.203370418393512,0.2678669175856776,-3.3362174646624534,0.31020756500574087,-3.203370418393512,0.2678669175856776,-3.3362174646624534,0.31020756500574087,-3.203370418393512,0.2678669175856776,-3.3362174646624534,0.31020756500574087,-3.203370418393512,0.2678669175856776,inf,inf,inf,inf,inf,inf,inf,1.4865814182493422,1.450575590133667,inf,2.0418187039239064,inf,inf,inf,inf,2.182412442039041,inf,inf,inf,inf
-0.3725237448054467,0.009929053356501578,3.3807831016760885,-3.424407178911241,0.3325048323772745,-3.281871226612988,0.2929254707677891,-3.424407178911241,0.3325048323772745,-3.281871226612988,0.2929254707677891,-3.424407178911241,0.3325048323772745,-3.281871226612988,0.2929254707677891,-3.424407178911241,0.3325048323772745,-3.281871226612988,0.2929254707677891,-3.424407178911241,0.3325048323772745,-3.281871226612988,0.2929254707677891,inf,inf,inf,inf,inf,inf,inf,1.3685577392578125,1.3923758119344711,inf,1.9313630978266398,inf,inf,inf,inf,2.138551696141561,inf,inf,inf,inf
-0.3394927807699954,0.8453517240914894,2.532834738548852,-3.505362189606775,0.35965786228350993,-3.3669204507916137,0.31744131990832664,-3.505362189606775,0.35965786228350993,-3.3669204507916137,0.31744131990832664,-3.505362189606775,0.35965786228350993,-3.3669204507916137,0.31744131990832664,-3.505362189606775,0.35965786228350993,-3.3669204507916137,0.31744131990832664,-3.505362189606775,0.35965786228350993,-3.3669204507916137,0.31744131990832664,inf,inf,inf,inf,inf,inf,inf,1.2798475078914477,1.3260905742645264,inf,1.8424929827451706,inf,inf,inf,inf,2.141182439667838,inf,inf,inf,inf
-0.22934808818659247,0.7108219381090028,2.867251155027675,-3.5923853743529937,0.38953018243508497,-3.4569591814121425,0.34269027438392646,-3.5923853743529937,0.38953018243508497,-3.4569591814121425,0.34269027438392646,-3.5923853743529937,0.38953018243508497,-3.4569591814121425,0.34269027438392646,-3.5923853743529937,0.38953018243508497,-3.4569591814121425,0.34269027438392646,-3.5923853743529937,0.38953018243508497,-3.4569591814121425,0.34269027438392646,inf,inf,inf,inf,inf,inf,inf,1.240488534172376,1.2779049192156111,inf,1.7755005806684494,inf,inf,inf,inf,2.149145552090236,inf,inf,inf,inf
-0.29520890513216946,-0.6533415504944791,2.602623664604351,-3.673378683154474,0.41790029748995633,-3.5325599362948763,0.36892390065762526,-3.673378683154474,0.41790029748995633,-3.5325599362948763,0.36892390065762526,-3.673378683154474,0.41790029748995633,-3.5325599362948763,0.36892390065762526,-3.673378683154474,0.41790029748995633,-3.5325599362948763,0.36892390065762526,-3.673378683154474,0.41790029748995633,-3.5325599362948763,0.36892390065762526,inf,inf,inf,inf,inf,inf,inf,1.1587730557830245,1.2220337589581807,inf,1.6716033653779463,1.6596320072809856,inf,inf,inf,2.1821820735931396,2.174465924501419,inf,inf,inf
-0.23707653459792086,-0.5405992896955191,2.7201954063712694,-3.754562681870394,0.44760031886058405,-3.618291308368982,0.398972850551693,-3.754562681870394,0.44760031886058405,-3.618291308368982,0.398972850551693,-3.754562681870394,0.44760031886058405,-3.618291308368982,0.398972850551693,-3.754562681870394,0.44760031886058405,-3.618291308368982,0.398972850551693,-3.754562681870394,0.44760031886058405,-3.618291308368982,0.398972850551693,inf,inf,inf,inf,inf,inf,inf,1.1262023882432417,inf,inf,1.6130802790323893,1.6034212509791057,inf,inf,inf,2.2936303317546844,2.1976823012034097,inf,inf,inf
-0.31904222665588355,0.1968022581297612,2.56351830123048,-3.8101710632973953,0.467939514487556,-3.673378683154474,0.41790029748995633,-3.8101710632973953,0.467939514487556,-3.673378683154474,0.41790029748995633,-3.8101710632973953,0.467939514487556,-3.673378683154474,0.41790029748995633,-3.8101710632973953,0.467939514487556,-3.673378683154474,0.41790029748995633,-3.8101710632973953,0.467939514487556,-3.673378683154474,0.41790029748995633,inf,inf,inf,inf,inf,inf,1.0706569823351773,1.0435550546646117,inf,inf,1.5085008814930916,1.508142352104187,inf,inf,inf,2.44225059236799,2.2365123331546783,inf,inf,inf
-0.15562401910186419,-0.7083285643625977,2.5506224112701372,-3.897296831436788,0.4986979477279258,-3.754562681870394,0.44760031886058405,-3.897296831436788,0.4986979477279258,-3.754562681870394,0.44760031886058405,-3.897296831436788,0.4986979477279258,-3.754562681870394,0.44760031886058405,-3.897296831436788,0.4986979477279258,-3.754562681870394,0.44760031886058405,-3.897296831436788,0.4986979477279258,-3.754562681870394,0.44760031886058405,inf,inf,inf,inf,inf,inf,1.0493870919400996,1.0086005215461438,inf,inf,1.4600551020015369,1.4598343902164035,inf,inf,inf,inf,2.3519254684448243,inf,inf,inf
-0.09957201311148486,0.15835489719124934,2.659028081451751,-3.9715475796480724,0.5315491778808988,-3.8407796387769553,0.477527156297682,-3.9715475796480724,0.5315491778808988,-3.8407796387769553,0.477527156297682,-3.9715475796480724,0.5315491778808988,-3.8407796387769553,0.477527156297682,-3.9715475796480724,0.5315491778808988,-3.8407796387769553,0.477527156297682,-3.9715475796480724,0.5315491778808988,-3.8407796387769553,0.477527156297682,inf,inf,inf,inf,inf,inf,0.9552695063444284,0.943965494632721,inf,inf,1.3722196817398071,1.3599950577083386,inf,inf,inf,inf,2.444309636950493,inf,inf,inf
-0.299614693594004,-0.034162639734410284,2.735755846053833,-4.054203278624823,0.5702327102774378,-3.9245954945786865,0.509734915092373,-4.054203278624823,0.5702327102774378,-3.9245954945786865,0.509734915092373,-4.054203278624823,0.5702327102774378,-3.9245954945786865,0.509734915092373,-4.054203278624823,0.5702327102774378,-3.9245954945786865,0.509734915092373,-4.054203278624823,0.5702327102774378,-3.9245954945786865,0.509734915092373,inf,inf,inf,inf,inf,inf,0.9483400404453277,0.9074849188327789,inf,inf,inf,1.311792628331618,inf,inf,inf,inf,2.5182603746652603,2.3328700065612793,inf,inf
