-3.41607007340872,0.3299667837416936,2.93805910146488
-3.4975600021990276,0.3566778021079024,2.9898041274952374
-3.575611560048342,0.3831632520348118,2.7343641728954253
-3.6555206470057473,0.4114798961473218,2.911563279354108
-3.7347676219539556,0.4404527096999997,3.1821926665921723
-3.8098779256895203,0.4678467006456036,2.904600961243645
-3.8890242011013005,0.4956513979674127,2.9316374133918357
-3.9712900583044397,0.5314372921630651,2.680856205641317
-4.0463905795194925,0.5663788898544603,3.0768317507770493
-4.120607495973176,0.6043821256228348,2.904302235140608
-4.202269128444896,0.6478476387905404,2.6855799365370108
-4.279168895130134,0.6897320522729379,2.621049008284799
-4.352073829647204,0.7356560265917089,2.4874352803567876
-4.434878522723819,0.7766073269633207,2.8305633669833585
-4.518217597608604,0.8171074132881687,2.8957550011740905
-4.591275248235527,0.8601171614152427,2.199437034170452
-4.67378832352612,0.9033584938576914,2.574243468860743
-4.749208311547009,0.9302038380618726,2.7207710122680853
-4.824010457059467,0.9579535646892138,2.995244061981473
-4.901068572579321,0.9895217359130248,3.0735543800630656
-4.9825824558002445,1.0180135969384834,2.818923407014945
-5.058349515068038,1.0451042502203116,2.677377013627466
-5.146525084244167,1.075825107290022,2.74067051080716
-5.231171645913581,1.1048764548752796,2.9664932874089875
-5.318499710891453,1.137810988029526,2.899858594600643
-5.403131138199879,1.1658536259611105,2.7596054755511923
-5.4869944031985405,1.1984169422695161,2.904931373493147
-5.571574314393985,1.2273808269332522,2.8365006340438566
-5.661760510982575,1.254218370051376,3.1598499420961352
-5.742801432437063,1.2789392444150423,3.438896016895702
-5.846305351298918,1.298716378030134,3.0264754669530536
-5.941587325497126,1.319802309272788,2.6347251734631434
-6.027101764114377,1.3509863615325255,2.908230602850135
-6.108116994062296,1.3788392299143737,2.733010319787081
-6.187382902940906,1.408071639957513,2.821707160403429
-6.272399128304059,1.4386227943841816,2.820593933093299
-6.352759902761532,1.4699200595912065,2.554604734113054
-6.434334511943424,1.5038167564687461,2.6203726634272577
-6.51092364273694,1.5350036524775386,2.6303451502018036
-6.583817529128377,1.564877025788635,3.087049216479595
-6.672885297594547,1.5999811932203585,2.8033815878283623
-6.750551984997149,1.6258645757723145,2.793985611460471
-6.836220475344748,1.6530144050611235,2.785017855069913
-6.914357928992869,1.677559927251036,2.76193926283647
-6.996603130603738,1.7020666031375375,2.718728984641414
2.0167396321922872,1.205515418014213,1.7133325636544365
1.9976992081874485,1.3034053024423922,1.7768185596315949
1.9765889267612773,1.3906754610956444,1.9067112273078626
1.9564613728677278,1.4714779006528504,1.8592173398508007
1.9279915622268775,1.5560637358477092,1.688057478794441
1.9025234267139646,1.6333779362079555,1.2502993565273472
1.8655851378827346,1.7094797656618415,2.326554195744443
1.8209760132127768,1.7901733651415652,2.1287227951131924
1.7782766230861504,1.8605256002985033,1.9172021713637775
1.731268648777774,1.9282917615479893,2.173269008202892
1.671343555915957,2.0069920902844607,2.4019024196815733
1.6247845963705596,2.065923083822219,2.202963792281015
1.5701328340091825,2.138825919344847,2.1561568208961046
1.5209314058737073,2.2120264367093196,1.843342027140864
1.4743440265682555,2.2833537863911397,2.0683805691224086
1.4222147640293907,2.3622273328053636,2.296052106746618
1.373832971257156,2.4343971000934257,1.665213102791419
1.3248482083821427,2.509989666044671,1.8593965861080877
1.2778737772902489,2.582799529201003,2.022084025712118
1.2285945692579479,2.656657454775382,2.391618406522019
1.1785447772169892,2.732678880343755,1.843114778110876
